code,siCode,siName,guCode,guName,dongCode,dongName,fullName,name,active
2671025021,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 동부리,동부리,true
2671025022,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 교리,교리,true
2671025023,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 신천리,신천리,true
2671025024,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 죽성리,죽성리,true
2671025025,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 서부리,서부리,true
2671025026,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 대라리,대라리,true
2671025027,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 청강리,청강리,true
2671025028,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 대변리,대변리,true
2671025029,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 연화리,연화리,true
2671025030,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 만화리,만화리,true
2671025031,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 석산리,석산리,true
2671025032,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 당사리,당사리,true
2671025033,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 시랑리,시랑리,true
2671025034,2600000000,부산광역시,2671000000,기장군,2671025000,기장읍,부산광역시 기장군 기장읍 내리,내리,true
2671025321,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 좌천리,좌천리,true
2671025322,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 효암리,효암리,true
2671025323,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 고리,고리,true
2671025324,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 좌동리,좌동리,true
2671025325,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 장안리,장안리,true
2671025326,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 덕선리,덕선리,true
2671025327,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 용소리,용소리,true
2671025328,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 기룡리,기룡리,true
2671025329,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 명례리,명례리,true
2671025330,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 월내리,월내리,true
2671025331,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 반룡리,반룡리,true
2671025332,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 임랑리,임랑리,true
2671025333,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 오리,오리,true
2671025334,2600000000,부산광역시,2671000000,기장군,2671025300,장안읍,부산광역시 기장군 장안읍 길천리,길천리,true
2671025621,2600000000,부산광역시,2671000000,기장군,2671025600,정관읍,부산광역시 기장군 정관읍 방곡리,방곡리,true
2671025622,2600000000,부산광역시,2671000000,기장군,2671025600,정관읍,부산광역시 기장군 정관읍 매학리,매학리,true
2671025623,2600000000,부산광역시,2671000000,기장군,2671025600,정관읍,부산광역시 기장군 정관읍 임곡리,임곡리,true
2671025624,2600000000,부산광역시,2671000000,기장군,2671025600,정관읍,부산광역시 기장군 정관읍 월평리,월평리,true
2671025625,2600000000,부산광역시,2671000000,기장군,2671025600,정관읍,부산광역시 기장군 정관읍 달산리,달산리,true
2671025626,2600000000,부산광역시,2671000000,기장군,2671025600,정관읍,부산광역시 기장군 정관읍 병산리,병산리,true
2671025627,2600000000,부산광역시,2671000000,기장군,2671025600,정관읍,부산광역시 기장군 정관읍 모전리,모전리,true
2671025628,2600000000,부산광역시,2671000000,기장군,2671025600,정관읍,부산광역시 기장군 정관읍 용수리,용수리,true
2671025629,2600000000,부산광역시,2671000000,기장군,2671025600,정관읍,부산광역시 기장군 정관읍 두명리,두명리,true
2671025630,2600000000,부산광역시,2671000000,기장군,2671025600,정관읍,부산광역시 기장군 정관읍 예림리,예림리,true
2671025921,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 삼성리,삼성리,true
2671025922,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 이천리,이천리,true
2671025923,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 학리,학리,true
2671025924,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 동백리,동백리,true
2671025925,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 문중리,문중리,true
2671025926,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 신평리,신평리,true
2671025927,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 칠암리,칠암리,true
2671025928,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 문동리,문동리,true
2671025929,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 청광리,청광리,true
2671025930,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 원리,원리,true
2671025931,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 화전리,화전리,true
2671025932,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 횡계리,횡계리,true
2671025933,2600000000,부산광역시,2671000000,기장군,2671025900,일광읍,부산광역시 기장군 일광읍 용천리,용천리,true
2671033021,2600000000,부산광역시,2671000000,기장군,2671033000,철마면,부산광역시 기장군 철마면 와여리,와여리,true
2671033022,2600000000,부산광역시,2671000000,기장군,2671033000,철마면,부산광역시 기장군 철마면 장전리,장전리,true
2671033023,2600000000,부산광역시,2671000000,기장군,2671033000,철마면,부산광역시 기장군 철마면 백길리,백길리,true
2671033024,2600000000,부산광역시,2671000000,기장군,2671033000,철마면,부산광역시 기장군 철마면 송정리,송정리,true
2671033025,2600000000,부산광역시,2671000000,기장군,2671033000,철마면,부산광역시 기장군 철마면 웅천리,웅천리,true
2671033026,2600000000,부산광역시,2671000000,기장군,2671033000,철마면,부산광역시 기장군 철마면 연구리,연구리,true
2671033027,2600000000,부산광역시,2671000000,기장군,2671033000,철마면,부산광역시 기장군 철마면 구칠리,구칠리,true
2671033028,2600000000,부산광역시,2671000000,기장군,2671033000,철마면,부산광역시 기장군 철마면 이곡리,이곡리,true
2671033029,2600000000,부산광역시,2671000000,기장군,2671033000,철마면,부산광역시 기장군 철마면 고촌리,고촌리,true
2671033030,2600000000,부산광역시,2671000000,기장군,2671033000,철마면,부산광역시 기장군 철마면 안평리,안평리,true
2671033031,2600000000,부산광역시,2671000000,기장군,2671033000,철마면,부산광역시 기장군 철마면 임기리,임기리,true
2771025021,2700000000,대구광역시,2771000000,달성군,2771025000,화원읍,대구광역시 달성군 화원읍 천내리,천내리,true
2771025022,2700000000,대구광역시,2771000000,달성군,2771025000,화원읍,대구광역시 달성군 화원읍 구라리,구라리,true
2771025023,2700000000,대구광역시,2771000000,달성군,2771025000,화원읍,대구광역시 달성군 화원읍 성산리,성산리,true
2771025024,2700000000,대구광역시,2771000000,달성군,2771025000,화원읍,대구광역시 달성군 화원읍 설화리,설화리,true
2771025025,2700000000,대구광역시,2771000000,달성군,2771025000,화원읍,대구광역시 달성군 화원읍 명곡리,명곡리,true
2771025026,2700000000,대구광역시,2771000000,달성군,2771025000,화원읍,대구광역시 달성군 화원읍 본리리,본리리,true
2771025321,2700000000,대구광역시,2771000000,달성군,2771025300,논공읍,대구광역시 달성군 논공읍 노이리,노이리,true
2771025322,2700000000,대구광역시,2771000000,달성군,2771025300,논공읍,대구광역시 달성군 논공읍 금포리,금포리,true
2771025323,2700000000,대구광역시,2771000000,달성군,2771025300,논공읍,대구광역시 달성군 논공읍 삼리리,삼리리,true
2771025324,2700000000,대구광역시,2771000000,달성군,2771025300,논공읍,대구광역시 달성군 논공읍 위천리,위천리,true
2771025325,2700000000,대구광역시,2771000000,달성군,2771025300,논공읍,대구광역시 달성군 논공읍 상리,상리,true
2771025326,2700000000,대구광역시,2771000000,달성군,2771025300,논공읍,대구광역시 달성군 논공읍 하리,하리,true
2771025327,2700000000,대구광역시,2771000000,달성군,2771025300,논공읍,대구광역시 달성군 논공읍 남리,남리,true
2771025328,2700000000,대구광역시,2771000000,달성군,2771025300,논공읍,대구광역시 달성군 논공읍 북리,북리,true
2771025329,2700000000,대구광역시,2771000000,달성군,2771025300,논공읍,대구광역시 달성군 논공읍 본리리,본리리,true
2771025621,2700000000,대구광역시,2771000000,달성군,2771025600,다사읍,대구광역시 달성군 다사읍 이천리,이천리,true
2771025622,2700000000,대구광역시,2771000000,달성군,2771025600,다사읍,대구광역시 달성군 다사읍 달천리,달천리,true
2771025623,2700000000,대구광역시,2771000000,달성군,2771025600,다사읍,대구광역시 달성군 다사읍 박곡리,박곡리,true
2771025624,2700000000,대구광역시,2771000000,달성군,2771025600,다사읍,대구광역시 달성군 다사읍 방천리,방천리,true
2771025625,2700000000,대구광역시,2771000000,달성군,2771025600,다사읍,대구광역시 달성군 다사읍 서재리,서재리,true
2771025626,2700000000,대구광역시,2771000000,달성군,2771025600,다사읍,대구광역시 달성군 다사읍 세천리,세천리,true
2771025627,2700000000,대구광역시,2771000000,달성군,2771025600,다사읍,대구광역시 달성군 다사읍 죽곡리,죽곡리,true
2771025628,2700000000,대구광역시,2771000000,달성군,2771025600,다사읍,대구광역시 달성군 다사읍 매곡리,매곡리,true
2771025629,2700000000,대구광역시,2771000000,달성군,2771025600,다사읍,대구광역시 달성군 다사읍 부곡리,부곡리,true
2771025630,2700000000,대구광역시,2771000000,달성군,2771025600,다사읍,대구광역시 달성군 다사읍 문양리,문양리,true
2771025631,2700000000,대구광역시,2771000000,달성군,2771025600,다사읍,대구광역시 달성군 다사읍 문산리,문산리,true
2771025921,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 음리,음리,true
2771025922,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 양리,양리,true
2771025923,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 용리,용리,true
2771025924,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 봉리,봉리,true
2771025925,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 쌍계리,쌍계리,true
2771025926,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 초곡리,초곡리,true
2771025927,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 상리,상리,true
2771025928,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 금리,금리,true
2771025929,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 유곡리,유곡리,true
2771025930,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 도의리,도의리,true
2771025931,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 가태리,가태리,true
2771025932,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 한정리,한정리,true
2771025933,2700000000,대구광역시,2771000000,달성군,2771025900,유가읍,대구광역시 달성군 유가읍 본말리,본말리,true
2771026221,2700000000,대구광역시,2771000000,달성군,2771026200,옥포읍,대구광역시 달성군 옥포읍 신당리,신당리,true
2771026222,2700000000,대구광역시,2771000000,달성군,2771026200,옥포읍,대구광역시 달성군 옥포읍 교항리,교항리,true
2771026223,2700000000,대구광역시,2771000000,달성군,2771026200,옥포읍,대구광역시 달성군 옥포읍 강림리,강림리,true
2771026224,2700000000,대구광역시,2771000000,달성군,2771026200,옥포읍,대구광역시 달성군 옥포읍 송촌리,송촌리,true
2771026225,2700000000,대구광역시,2771000000,달성군,2771026200,옥포읍,대구광역시 달성군 옥포읍 간경리,간경리,true
2771026226,2700000000,대구광역시,2771000000,달성군,2771026200,옥포읍,대구광역시 달성군 옥포읍 기세리,기세리,true
2771026227,2700000000,대구광역시,2771000000,달성군,2771026200,옥포읍,대구광역시 달성군 옥포읍 반송리,반송리,true
2771026228,2700000000,대구광역시,2771000000,달성군,2771026200,옥포읍,대구광역시 달성군 옥포읍 김흥리,김흥리,true
2771026229,2700000000,대구광역시,2771000000,달성군,2771026200,옥포읍,대구광역시 달성군 옥포읍 본리리,본리리,true
2771026521,2700000000,대구광역시,2771000000,달성군,2771026500,현풍읍,대구광역시 달성군 현풍읍 상리,상리,true
2771026522,2700000000,대구광역시,2771000000,달성군,2771026500,현풍읍,대구광역시 달성군 현풍읍 중리,중리,true
2771026523,2700000000,대구광역시,2771000000,달성군,2771026500,현풍읍,대구광역시 달성군 현풍읍 부리,부리,true
2771026524,2700000000,대구광역시,2771000000,달성군,2771026500,현풍읍,대구광역시 달성군 현풍읍 하리,하리,true
2771026525,2700000000,대구광역시,2771000000,달성군,2771026500,현풍읍,대구광역시 달성군 현풍읍 성하리,성하리,true
2771026526,2700000000,대구광역시,2771000000,달성군,2771026500,현풍읍,대구광역시 달성군 현풍읍 원교리,원교리,true
2771026527,2700000000,대구광역시,2771000000,달성군,2771026500,현풍읍,대구광역시 달성군 현풍읍 자모리,자모리,true
2771026528,2700000000,대구광역시,2771000000,달성군,2771026500,현풍읍,대구광역시 달성군 현풍읍 오산리,오산리,true
2771026529,2700000000,대구광역시,2771000000,달성군,2771026500,현풍읍,대구광역시 달성군 현풍읍 지리,지리,true
2771026530,2700000000,대구광역시,2771000000,달성군,2771026500,현풍읍,대구광역시 달성군 현풍읍 대리,대리,true
2771026531,2700000000,대구광역시,2771000000,달성군,2771026500,현풍읍,대구광역시 달성군 현풍읍 신기리,신기리,true
2771031021,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 용계리,용계리,true
2771031022,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 오리,오리,true
2771031023,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 정대리,정대리,true
2771031024,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 냉천리,냉천리,true
2771031025,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 행정리,행정리,true
2771031026,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 상원리,상원리,true
2771031027,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 단산리,단산리,true
2771031028,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 대일리,대일리,true
2771031029,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 주리,주리,true
2771031030,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 옥분리,옥분리,true
2771031031,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 삼산리,삼산리,true
2771031032,2700000000,대구광역시,2771000000,달성군,2771031000,가창면,대구광역시 달성군 가창면 우록리,우록리,true
2771033021,2700000000,대구광역시,2771000000,달성군,2771033000,하빈면,대구광역시 달성군 하빈면 하산리,하산리,true
2771033022,2700000000,대구광역시,2771000000,달성군,2771033000,하빈면,대구광역시 달성군 하빈면 묘리,묘리,true
2771033023,2700000000,대구광역시,2771000000,달성군,2771033000,하빈면,대구광역시 달성군 하빈면 기곡리,기곡리,true
2771033024,2700000000,대구광역시,2771000000,달성군,2771033000,하빈면,대구광역시 달성군 하빈면 대평리,대평리,true
2771033025,2700000000,대구광역시,2771000000,달성군,2771033000,하빈면,대구광역시 달성군 하빈면 무등리,무등리,true
2771033026,2700000000,대구광역시,2771000000,달성군,2771033000,하빈면,대구광역시 달성군 하빈면 현내리,현내리,true
2771033027,2700000000,대구광역시,2771000000,달성군,2771033000,하빈면,대구광역시 달성군 하빈면 감문리,감문리,true
2771033028,2700000000,대구광역시,2771000000,달성군,2771033000,하빈면,대구광역시 달성군 하빈면 동곡리,동곡리,true
2771033029,2700000000,대구광역시,2771000000,달성군,2771033000,하빈면,대구광역시 달성군 하빈면 봉촌리,봉촌리,true
2771038021,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 창리,창리,true
2771038022,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 응암리,응암리,true
2771038023,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 고봉리,고봉리,true
2771038024,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 가천리,가천리,true
2771038025,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 평촌리,평촌리,true
2771038026,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 예현리,예현리,true
2771038027,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 유산리,유산리,true
2771038028,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 목단리,목단리,true
2771038029,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 대암리,대암리,true
2771038030,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 내리,내리,true
2771038031,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 화산리,화산리,true
2771038032,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 수리리,수리리,true
2771038033,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 징리,징리,true
2771038034,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 오설리,오설리,true
2771038035,2700000000,대구광역시,2771000000,달성군,2771038000,구지면,대구광역시 달성군 구지면 도동리,도동리,true
2772025021,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 동부리,동부리,true
2772025022,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 서부리,서부리,true
2772025023,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 금구리,금구리,true
2772025024,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 무성리,무성리,true
2772025025,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 수서리,수서리,true
2772025026,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 사직리,사직리,true
2772025027,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 내량리,내량리,true
2772025028,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 외량리,외량리,true
2772025029,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 삽령리,삽령리,true
2772025030,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 대북리,대북리,true
2772025031,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 오곡리,오곡리,true
2772025032,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 정리,정리,true
2772025033,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 하곡리,하곡리,true
2772025034,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 용대리,용대리,true
2772025035,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 상곡리,상곡리,true
2772025036,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 광현리,광현리,true
2772025037,2700000000,대구광역시,2772000000,군위군,2772025000,군위읍,대구광역시 군위군 군위읍 대흥리,대흥리,true
2772031021,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 사리리,사리리,true
2772031022,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 보현리,보현리,true
2772031023,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 복성리,복성리,true
2772031024,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 위성리,위성리,true
2772031025,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 달산리,달산리,true
2772031026,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 송원리,송원리,true
2772031027,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 신계리,신계리,true
2772031028,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 도산리,도산리,true
2772031029,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 서경리,서경리,true
2772031030,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 평호리,평호리,true
2772031031,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 산법리,산법리,true
2772031032,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 내의리,내의리,true
2772031033,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 봉황리,봉황리,true
2772031034,2700000000,대구광역시,2772000000,군위군,2772031000,소보면,대구광역시 군위군 소보면 봉소리,봉소리,true
2772032021,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 노행리,노행리,true
2772032022,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 오천리,오천리,true
2772032023,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 성리,성리,true
2772032024,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 병수리,병수리,true
2772032025,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 불로리,불로리,true
2772032026,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 내리리,내리리,true
2772032027,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 중구리,중구리,true
2772032028,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 거매리,거매리,true
2772032029,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 장군리,장군리,true
2772032030,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 장기리,장기리,true
2772032031,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 금매리,금매리,true
2772032032,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 화계리,화계리,true
2772032033,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 마시리,마시리,true
2772032034,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 매곡리,매곡리,true
2772032035,2700000000,대구광역시,2772000000,군위군,2772032000,효령면,대구광역시 군위군 효령면 고곡리,고곡리,true
2772033021,2700000000,대구광역시,2772000000,군위군,2772033000,부계면,대구광역시 군위군 부계면 창평리,창평리,true
2772033022,2700000000,대구광역시,2772000000,군위군,2772033000,부계면,대구광역시 군위군 부계면 가호리,가호리,true
2772033023,2700000000,대구광역시,2772000000,군위군,2772033000,부계면,대구광역시 군위군 부계면 춘산리,춘산리,true
2772033024,2700000000,대구광역시,2772000000,군위군,2772033000,부계면,대구광역시 군위군 부계면 대율리,대율리,true
2772033025,2700000000,대구광역시,2772000000,군위군,2772033000,부계면,대구광역시 군위군 부계면 동산리,동산리,true
2772033026,2700000000,대구광역시,2772000000,군위군,2772033000,부계면,대구광역시 군위군 부계면 남산리,남산리,true
2772033027,2700000000,대구광역시,2772000000,군위군,2772033000,부계면,대구광역시 군위군 부계면 명산리,명산리,true
2772033028,2700000000,대구광역시,2772000000,군위군,2772033000,부계면,대구광역시 군위군 부계면 신화리,신화리,true
2772034021,2700000000,대구광역시,2772000000,군위군,2772034000,우보면,대구광역시 군위군 우보면 나호리,나호리,true
2772034022,2700000000,대구광역시,2772000000,군위군,2772034000,우보면,대구광역시 군위군 우보면 이화리,이화리,true
2772034023,2700000000,대구광역시,2772000000,군위군,2772034000,우보면,대구광역시 군위군 우보면 두북리,두북리,true
2772034024,2700000000,대구광역시,2772000000,군위군,2772034000,우보면,대구광역시 군위군 우보면 선곡리,선곡리,true
2772034025,2700000000,대구광역시,2772000000,군위군,2772034000,우보면,대구광역시 군위군 우보면 미성리,미성리,true
2772034026,2700000000,대구광역시,2772000000,군위군,2772034000,우보면,대구광역시 군위군 우보면 모산리,모산리,true
2772034027,2700000000,대구광역시,2772000000,군위군,2772034000,우보면,대구광역시 군위군 우보면 문덕리,문덕리,true
2772034028,2700000000,대구광역시,2772000000,군위군,2772034000,우보면,대구광역시 군위군 우보면 달산리,달산리,true
2772034029,2700000000,대구광역시,2772000000,군위군,2772034000,우보면,대구광역시 군위군 우보면 봉산리,봉산리,true
2772035021,2700000000,대구광역시,2772000000,군위군,2772035000,의흥면,대구광역시 군위군 의흥면 읍내리,읍내리,true
2772035022,2700000000,대구광역시,2772000000,군위군,2772035000,의흥면,대구광역시 군위군 의흥면 수북리,수북리,true
2772035023,2700000000,대구광역시,2772000000,군위군,2772035000,의흥면,대구광역시 군위군 의흥면 수서리,수서리,true
2772035024,2700000000,대구광역시,2772000000,군위군,2772035000,의흥면,대구광역시 군위군 의흥면 이지리,이지리,true
2772035025,2700000000,대구광역시,2772000000,군위군,2772035000,의흥면,대구광역시 군위군 의흥면 파전리,파전리,true
2772035026,2700000000,대구광역시,2772000000,군위군,2772035000,의흥면,대구광역시 군위군 의흥면 신덕리,신덕리,true
2772035027,2700000000,대구광역시,2772000000,군위군,2772035000,의흥면,대구광역시 군위군 의흥면 지호리,지호리,true
2772035028,2700000000,대구광역시,2772000000,군위군,2772035000,의흥면,대구광역시 군위군 의흥면 연계리,연계리,true
2772035029,2700000000,대구광역시,2772000000,군위군,2772035000,의흥면,대구광역시 군위군 의흥면 매성리,매성리,true
2772035030,2700000000,대구광역시,2772000000,군위군,2772035000,의흥면,대구광역시 군위군 의흥면 원산리,원산리,true
2772035031,2700000000,대구광역시,2772000000,군위군,2772035000,의흥면,대구광역시 군위군 의흥면 금양리,금양리,true
2772036021,2700000000,대구광역시,2772000000,군위군,2772036000,산성면,대구광역시 군위군 산성면 백학리,백학리,true
2772036022,2700000000,대구광역시,2772000000,군위군,2772036000,산성면,대구광역시 군위군 산성면 삼산리,삼산리,true
2772036023,2700000000,대구광역시,2772000000,군위군,2772036000,산성면,대구광역시 군위군 산성면 봉림리,봉림리,true
